year,match_num,match_num_t,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,W_L,H_A
2015,166,9152,[],[],[],[],[],[],[],[],[],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],"['45.01', '88']","['45.01', '88']",W,A
2015,167,9153,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['79'],['79'],['79'],['79'],L,H
2015,167,9153,[],[],[],[],[],[],[],[],[],[],[],['52'],['52'],['52'],['52'],['52'],['52'],['52'],"['52', '87']","['52', '87']",W,A
2015,168,9154,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2015,168,9154,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2015,169,9155,['03'],['03'],"['03', '15']","['03', '15']","['03', '15']","['03', '15']","['03', '15']","['03', '15']","['03', '15']","['03', '15']","['03', '15']","['03', '15']","['03', '15']","['03', '15']","['03', '15']","['03', '15']","['03', '15']","['03', '15', '85']","['03', '15', '85']","['03', '15', '85']",W,H
2015,169,9155,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,170,9156,[],[],[],[],[],[],['33'],['33'],['33'],"['33', '45.01']","['33', '45.01']","['33', '45.01']","['33', '45.01']","['33', '45.01']","['33', '45.01']","['33', '45.01']","['33', '45.01']","['33', '45.01']","['33', '45.01']","['33', '45.01']",W,H
2015,170,9156,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['82'],['82'],['82'],L,A
2015,171,9157,[],[],[],[],[],[],[],[],[],[],[],[],[],['62'],['62'],['62'],['62'],['62'],['62'],['62'],D,H
2015,171,9157,[],[],[],[],[],[],[],[],[],['45.02'],['45.02'],['45.02'],['45.02'],['45.02'],['45.02'],['45.02'],['45.02'],['45.02'],['45.02'],['45.02'],D,A
2015,172,9158,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2015,172,9158,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2015,173,9159,[],[],[],[],[],[],['32'],['32'],['32'],['32'],['32'],['32'],['32'],"['32', '65']","['32', '65']","['32', '65']","['32', '65']","['32', '65']","['32', '65']","['32', '65']",D,H
2015,173,9159,[],[],[],[],[],[],[],[],['42'],['42'],['42'],['42'],"['42', '56']","['42', '56']","['42', '56']","['42', '56']","['42', '56']","['42', '56']","['42', '56']","['42', '56']",D,A
2015,174,9160,[],[],[],[],[],[],[],[],[],[],[],[],[],['63'],['63'],['63'],['63'],['63'],['63'],['63'],W,H
2015,174,9160,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,175,9161,[],[],['12'],"['12', '17']","['12', '17', '22']","['12', '17', '22']","['12', '17', '22']","['12', '17', '22']","['12', '17', '22']","['12', '17', '22']","['12', '17', '22']","['12', '17', '22', '54']","['12', '17', '22', '54']","['12', '17', '22', '54']","['12', '17', '22', '54']","['12', '17', '22', '54']","['12', '17', '22', '54']","['12', '17', '22', '54']","['12', '17', '22', '54']","['12', '17', '22', '54']",W,H
2015,175,9161,[],[],[],[],[],[],[],[],[],[],[],[],['59'],['59'],['59'],['59'],['59'],['59'],['59'],['59'],L,A
2015,176,9162,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2015,176,9162,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['90.03'],W,A
2015,177,9163,[],[],[],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],"['19', '55']","['19', '55']","['19', '55']","['19', '55', '69']","['19', '55', '69']","['19', '55', '69']","['19', '55', '69']","['19', '55', '69']","['19', '55', '69', '90.02']",W,H
2015,177,9163,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,178,9164,[],[],[],['19'],['19'],"['19', '26']","['19', '26']","['19', '26']","['19', '26']","['19', '26']","['19', '26']","['19', '26']","['19', '26']","['19', '26']","['19', '26']","['19', '26']","['19', '26']","['19', '26']","['19', '26']","['19', '26']",W,H
2015,178,9164,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,179,9165,[],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],W,H
2015,179,9165,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,180,9166,[],[],[],[],[],['26'],['26'],['26'],"['26', '42']","['26', '42']","['26', '42']","['26', '42']","['26', '42']","['26', '42']","['26', '42']","['26', '42']","['26', '42', '80']","['26', '42', '80']","['26', '42', '80']","['26', '42', '80']",W,H
2015,180,9166,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,181,9167,[],[],[],[],[],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],"['27', '63']","['27', '63']","['27', '63']","['27', '63']","['27', '63']","['27', '63']","['27', '63']",W,H
2015,181,9167,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,182,9168,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2015,182,9168,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2015,183,9169,[],[],[],[],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],"['22', '64']","['22', '64']","['22', '64', '71']","['22', '64', '71']","['22', '64', '71']","['22', '64', '71']","['22', '64', '71']",L,H
2015,183,9169,[],[],[],['16'],['16'],['16'],['16'],['16'],"['16', '45']","['16', '45']","['16', '45']","['16', '45']","['16', '45']","['16', '45']","['16', '45']","['16', '45']","['16', '45', '80']","['16', '45', '80']","['16', '45', '80']","['16', '45', '80', '90.01']",W,A
2015,184,9170,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2015,184,9170,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2015,185,9171,[],[],[],[],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],"['24', '87']","['24', '87']",W,H
2015,185,9171,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,186,9172,[],[],[],[],[],[],[],[],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],L,H
2015,186,9172,[],[],[],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],"['17', '89']","['17', '89']",W,A
2015,187,9173,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['78'],['78'],['78'],['78'],W,H
2015,187,9173,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,188,9174,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['69'],['69'],"['69', '79']","['69', '79']","['69', '79']","['69', '79']",W,H
2015,188,9174,[],[],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],L,A
2015,189,9175,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2015,189,9175,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2015,190,9176,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2015,190,9176,[],[],[],[],[],[],[],[],[],[],['46'],['46'],['46'],['46'],['46'],['46'],['46'],['46'],['46'],['46'],W,A
2015,191,9177,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['72'],['72'],['72'],['72'],['72'],W,H
2015,191,9177,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,192,9178,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2015,192,9178,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2015,193,9179,[],[],[],[],[],[],[],[],[],[],['47'],['47'],['47'],['47'],['47'],['47'],"['47', '77']","['47', '77']","['47', '77']","['47', '77']",W,H
2015,193,9179,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['70'],['70'],['70'],['70'],['70'],['70'],L,A
2015,194,9180,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['76'],['76'],['76'],['76'],W,H
2015,194,9180,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,195,9181,[],[],[],[],[],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],"['30', '72']","['30', '72']","['30', '72']","['30', '72']","['30', '72', '90.02']",W,H
2015,195,9181,[],[],[],[],[],[],[],[],[],[],[],[],[],['63'],['63'],['63'],['63'],['63'],['63'],['63'],L,A
2015,196,9182,[],[],[],[],[],[],[],[],[],[],[],['55'],['55'],['55'],['55'],['55'],['55'],['55'],['55'],['55'],L,H
2015,196,9182,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['82', '84']","['82', '84']","['82', '84']",W,A
2015,197,9183,[],[],[],[],[],[],[],[],[],[],[],[],['60'],['60'],['60'],['60'],['60'],['60'],['60'],"['60', '90.02']",W,H
2015,197,9183,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['81'],['81'],['81'],L,A
2015,198,9184,[],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],"['10', '55']","['10', '55']","['10', '55']","['10', '55']","['10', '55']","['10', '55']","['10', '55']","['10', '55']","['10', '55']",W,H
2015,198,9184,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,199,9185,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2015,199,9185,[],[],[],[],[],['29'],['29'],['29'],['29'],['29'],['29'],['29'],"['29', '60']","['29', '60']","['29', '60', '66']","['29', '60', '66']","['29', '60', '66']","['29', '60', '66']","['29', '60', '66']","['29', '60', '66']",W,A
2015,200,9186,[],[],[],[],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],D,H
2015,200,9186,[],[],[],[],[],[],[],[],[],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],D,A
2015,201,9187,[],[],[],[],[],[],[],[],[],[],[],[],['58'],['58'],['58'],['58'],['58'],['58'],['58'],['58'],W,H
2015,201,9187,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,202,9188,[],[],[],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],L,H
2015,202,9188,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['67'],"['67', '74']","['67', '74']","['67', '74', '84']","['67', '74', '84']","['67', '74', '84']",W,A
2015,203,9189,[],[],[],[],[],[],[],[],['42'],['42'],['42'],['42'],['42'],['42'],"['42', '67']","['42', '67']","['42', '67']","['42', '67']","['42', '67', '90']","['42', '67', '90']",D,H
2015,203,9189,[],['09'],['09'],['09'],['09'],['09'],['09'],"['09', '38']","['09', '38']","['09', '38']","['09', '38']","['09', '38']","['09', '38']","['09', '38']","['09', '38']","['09', '38']","['09', '38', '79']","['09', '38', '79']","['09', '38', '79']","['09', '38', '79']",D,A
2015,204,9190,[],[],[],['20'],['20'],['20'],['20'],['20'],['20'],['20'],['20'],['20'],['20'],['20'],['20'],"['20', '73']","['20', '73']","['20', '73']","['20', '73']","['20', '73']",D,H
2015,204,9190,[],[],[],[],[],[],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],"['33', '86']","['33', '86']",D,A
2015,205,9191,[],['10'],['10'],"['10', '19']","['10', '19']","['10', '19']","['10', '19']","['10', '19']","['10', '19']","['10', '19']","['10', '19']","['10', '19']","['10', '19']","['10', '19']","['10', '19']","['10', '19']","['10', '19']","['10', '19']","['10', '19', '90']","['10', '19', '90']",D,H
2015,205,9191,[],[],['14'],['14'],"['14', '25']","['14', '25']","['14', '25']","['14', '25']","['14', '25']","['14', '25']","['14', '25']","['14', '25', '55']","['14', '25', '55']","['14', '25', '55']","['14', '25', '55']","['14', '25', '55']","['14', '25', '55']","['14', '25', '55']","['14', '25', '55']","['14', '25', '55']",D,A
2015,206,9192,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2015,206,9192,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2015,207,9193,[],[],[],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],"['17', '73']","['17', '73']","['17', '73']","['17', '73']","['17', '73']",W,H
2015,207,9193,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,208,9194,[],[],[],[],[],[],[],[],[],[],['49'],['49'],['49'],['49'],"['49', '67']","['49', '67']","['49', '67', '78']","['49', '67', '78']","['49', '67', '78']","['49', '67', '78']",W,H
2015,208,9194,[],[],[],[],[],[],[],[],[],[],[],['55'],['55'],['55'],['55'],['55'],['55'],['55'],['55'],['55'],L,A
2015,209,9195,[],[],[],[],['21'],['21'],['21'],"['21', '40']","['21', '40']","['21', '40']","['21', '40']","['21', '40']","['21', '40']","['21', '40']","['21', '40']","['21', '40']","['21', '40']","['21', '40']","['21', '40']","['21', '40']",L,H
2015,209,9195,['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],"['03', '49']","['03', '49']","['03', '49']","['03', '49', '61']","['03', '49', '61']","['03', '49', '61']","['03', '49', '61']","['03', '49', '61', '85']","['03', '49', '61', '85']","['03', '49', '61', '85']",W,A
2015,210,9196,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2015,210,9196,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['83'],['83'],['83'],W,A
2015,211,9197,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['75'],['75'],['75'],['75'],['75'],D,H
2015,211,9197,[],[],[],[],[],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],D,A
2015,212,9198,[],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],"['10', '54']","['10', '54']","['10', '54']","['10', '54']","['10', '54', '75']","['10', '54', '75']","['10', '54', '75']","['10', '54', '75']","['10', '54', '75']",W,H
2015,212,9198,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,213,9199,[],[],[],[],[],[],[],[],[],[],[],[],[],['64'],"['64', '66']","['64', '66']","['64', '66']","['64', '66']","['64', '66']","['64', '66', '90.08']",D,H
2015,213,9199,[],[],[],[],[],[],[],[],[],[],['50'],['50'],"['50', '56']","['50', '56']","['50', '56']","['50', '56']","['50', '56']","['50', '56']","['50', '56', '90']","['50', '56', '90']",D,A
2015,214,9200,[],[],[],[],['22'],['22'],['22'],['22'],"['22', '41']","['22', '41']","['22', '41']","['22', '41']","['22', '41']","['22', '41']","['22', '41', '68']","['22', '41', '68']","['22', '41', '68']","['22', '41', '68', '84']","['22', '41', '68', '84']","['22', '41', '68', '84']",W,H
2015,214,9200,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,215,9201,[],['06'],"['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']","['06', '15']",W,H
2015,215,9201,[],[],[],[],[],[],[],[],[],[],['49'],['49'],['49'],['49'],['49'],['49'],['49'],['49'],['49'],['49'],L,A
2015,216,9202,['05'],['05'],['05'],['05'],['05'],['05'],"['05', '35']","['05', '35']","['05', '35']","['05', '35']","['05', '35']","['05', '35']","['05', '35']","['05', '35']","['05', '35']","['05', '35', '72']","['05', '35', '72']","['05', '35', '72']","['05', '35', '72']","['05', '35', '72']",W,H
2015,216,9202,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,217,9203,[],[],[],[],[],[],[],[],['42'],['42'],['42'],['42'],"['42', '59']","['42', '59']","['42', '59', '67']","['42', '59', '67']","['42', '59', '67', '79']","['42', '59', '67', '79']","['42', '59', '67', '79']","['42', '59', '67', '79']",W,H
2015,217,9203,[],[],[],[],[],[],[],['40'],['40'],['40'],['40'],['40'],['40'],['40'],['40'],['40'],['40'],['40'],['40'],['40'],L,A
2015,218,9204,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2015,218,9204,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['78'],['78'],['78'],['78'],W,A
2015,219,9205,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2015,219,9205,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2015,220,9206,[],[],[],[],[],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],W,H
2015,220,9206,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,221,9207,[],[],[],[],[],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],L,H
2015,221,9207,[],[],[],[],[],[],[],[],[],[],[],[],[],['63'],['63'],['63'],['63'],"['63', '84']","['63', '84']","['63', '84', '90.05']",W,A
2015,222,9208,[],[],[],[],[],[],[],[],['42'],['42'],['42'],['42'],['42'],['42'],"['42', '66']","['42', '66']","['42', '66']","['42', '66']","['42', '66', '87']","['42', '66', '87']",W,H
2015,222,9208,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,223,9209,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2015,223,9209,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['87'],['87'],W,A
2015,224,9210,[],[],[],[],[],['29'],['29'],['29'],"['29', '41']","['29', '41']","['29', '41']","['29', '41', '54']","['29', '41', '54']","['29', '41', '54']","['29', '41', '54']","['29', '41', '54']","['29', '41', '54']","['29', '41', '54']","['29', '41', '54']","['29', '41', '54', '90.02']",L,H
2015,224,9210,[],[],[],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],"['18', '55']","['18', '55']","['18', '55', '63']","['18', '55', '63']","['18', '55', '63', '75']","['18', '55', '63', '75']","['18', '55', '63', '75']","['18', '55', '63', '75']","['18', '55', '63', '75', '90.05']",W,A
2015,225,9211,[],[],[],[],[],[],[],[],[],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],D,H
2015,225,9211,[],[],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],D,A
2015,226,9212,[],[],[],[],[],[],[],[],[],[],['46'],['46'],"['46', '58']","['46', '58']","['46', '58']","['46', '58']","['46', '58']","['46', '58']","['46', '58']","['46', '58']",W,H
2015,226,9212,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['71'],['71'],['71'],['71'],['71'],L,A
2015,227,9213,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2015,227,9213,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2015,228,9214,['01'],['01'],['01'],['01'],['01'],['01'],['01'],['01'],['01'],['01'],['01'],['01'],"['01', '56']","['01', '56']","['01', '56']","['01', '56']","['01', '56']","['01', '56']","['01', '56']","['01', '56']",D,H
2015,228,9214,[],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],"['09', '81']","['09', '81']","['09', '81']",D,A
2015,229,9215,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2015,229,9215,[],[],[],[],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],W,A
2015,230,9216,[],[],[],[],[],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],L,H
2015,230,9216,[],[],[],['17'],['17'],['17'],"['17', '34']","['17', '34']","['17', '34']","['17', '34']","['17', '34']","['17', '34']","['17', '34']","['17', '34']","['17', '34']","['17', '34']","['17', '34']","['17', '34']","['17', '34']","['17', '34']",W,A
2015,231,9217,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2015,231,9217,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2015,232,9218,[],[],[],[],[],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],L,H
2015,232,9218,[],[],[],[],[],[],['34'],['34'],['34'],['34'],['34'],['34'],"['34', '57']","['34', '57']","['34', '57']","['34', '57']","['34', '57']","['34', '57']","['34', '57']","['34', '57']",W,A
2015,233,9219,[],[],[],[],[],[],[],[],[],[],[],[],['60'],['60'],['60'],"['60', '71']","['60', '71']","['60', '71']","['60', '71']","['60', '71']",W,H
2015,233,9219,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,234,9220,[],[],['14'],['14'],"['14', '23']","['14', '23']","['14', '23']","['14', '23']","['14', '23']","['14', '23']","['14', '23']","['14', '23', '53']","['14', '23', '53']","['14', '23', '53']","['14', '23', '53']","['14', '23', '53']","['14', '23', '53']","['14', '23', '53']","['14', '23', '53']","['14', '23', '53']",W,H
2015,234,9220,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,235,9221,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2015,235,9221,['02'],['02'],['02'],['02'],['02'],"['02', '30']","['02', '30']","['02', '30']","['02', '30']","['02', '30']","['02', '30']","['02', '30']","['02', '30']","['02', '30']","['02', '30']","['02', '30']","['02', '30']","['02', '30']","['02', '30', '90']","['02', '30', '90']",W,A
2015,236,9222,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2015,236,9222,[],[],[],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],W,A
2015,237,9223,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['90.02'],D,H
2015,237,9223,[],[],[],[],[],[],[],[],[],[],[],[],[],['64'],['64'],['64'],['64'],['64'],['64'],['64'],D,A
2015,238,9224,[],[],[],[],[],[],[],[],[],[],[],[],['58'],['58'],['58'],['58'],['58'],"['58', '85']","['58', '85']","['58', '85']",W,H
2015,238,9224,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2015,239,9225,[],[],[],[],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],"['23', '88']","['23', '88', '90.04']",W,H
2015,239,9225,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
